,index,Country/Region,value
53457,2020-02-01,ラオス,0
53458,2020-02-02,ラオス,0
53459,2020-02-03,ラオス,0
53460,2020-02-04,ラオス,0
53461,2020-02-05,ラオス,0
53462,2020-02-06,ラオス,0
53463,2020-02-07,ラオス,0
53464,2020-02-08,ラオス,0
53465,2020-02-09,ラオス,0
53466,2020-02-10,ラオス,0
53467,2020-02-11,ラオス,0
53468,2020-02-12,ラオス,0
53469,2020-02-13,ラオス,0
53470,2020-02-14,ラオス,0
53471,2020-02-15,ラオス,0
53472,2020-02-16,ラオス,0
53473,2020-02-17,ラオス,0
53474,2020-02-18,ラオス,0
53475,2020-02-19,ラオス,0
53476,2020-02-20,ラオス,0
53477,2020-02-21,ラオス,0
53478,2020-02-22,ラオス,0
53479,2020-02-23,ラオス,0
53480,2020-02-24,ラオス,0
53481,2020-02-25,ラオス,0
53482,2020-02-26,ラオス,0
53483,2020-02-27,ラオス,0
53484,2020-02-28,ラオス,0
53485,2020-02-29,ラオス,0
53486,2020-03-01,ラオス,0
53487,2020-03-02,ラオス,0
53488,2020-03-03,ラオス,0
53489,2020-03-04,ラオス,0
53490,2020-03-05,ラオス,0
53491,2020-03-06,ラオス,0
53492,2020-03-07,ラオス,0
53493,2020-03-08,ラオス,0
53494,2020-03-09,ラオス,0
53495,2020-03-10,ラオス,0
53496,2020-03-11,ラオス,0
53497,2020-03-12,ラオス,0
53498,2020-03-13,ラオス,0
53499,2020-03-14,ラオス,0
53500,2020-03-15,ラオス,0
53501,2020-03-16,ラオス,0
53502,2020-03-17,ラオス,0
53503,2020-03-18,ラオス,0
53504,2020-03-19,ラオス,0
53505,2020-03-20,ラオス,0
53506,2020-03-21,ラオス,0
53507,2020-03-22,ラオス,0
53508,2020-03-23,ラオス,0
53509,2020-03-24,ラオス,2
53510,2020-03-25,ラオス,3
53511,2020-03-26,ラオス,6
53512,2020-03-27,ラオス,6
53513,2020-03-28,ラオス,8
53514,2020-03-29,ラオス,8
53515,2020-03-30,ラオス,8
53516,2020-03-31,ラオス,9
53517,2020-04-01,ラオス,10
53518,2020-04-02,ラオス,10
53519,2020-04-03,ラオス,10
53520,2020-04-04,ラオス,10
53521,2020-04-05,ラオス,11
53522,2020-04-06,ラオス,12
53523,2020-04-07,ラオス,14
53524,2020-04-08,ラオス,15
53525,2020-04-09,ラオス,16
53526,2020-04-10,ラオス,16
53527,2020-04-11,ラオス,18
53528,2020-04-12,ラオス,19
53529,2020-04-13,ラオス,19
53530,2020-04-14,ラオス,19
53531,2020-04-15,ラオス,19
53532,2020-04-16,ラオス,19
53533,2020-04-17,ラオス,19
53534,2020-04-18,ラオス,19
53535,2020-04-19,ラオス,19
53536,2020-04-20,ラオス,19
53537,2020-04-21,ラオス,19
53538,2020-04-22,ラオス,19
53539,2020-04-23,ラオス,19
53540,2020-04-24,ラオス,19
53541,2020-04-25,ラオス,19
53542,2020-04-26,ラオス,19
53543,2020-04-27,ラオス,19
53544,2020-04-28,ラオス,19
53545,2020-04-29,ラオス,19
53546,2020-04-30,ラオス,19
53547,2020-05-01,ラオス,19
53548,2020-05-02,ラオス,19
53549,2020-05-03,ラオス,19
53550,2020-05-04,ラオス,19
53551,2020-05-05,ラオス,19
53552,2020-05-06,ラオス,19
53553,2020-05-07,ラオス,19
53554,2020-05-08,ラオス,19
53555,2020-05-09,ラオス,19
53556,2020-05-10,ラオス,19
53557,2020-05-11,ラオス,19
53558,2020-05-12,ラオス,19
53559,2020-05-13,ラオス,19
53560,2020-05-14,ラオス,19
53561,2020-05-15,ラオス,19
53562,2020-05-16,ラオス,19
53563,2020-05-17,ラオス,19
53564,2020-05-18,ラオス,19
53565,2020-05-19,ラオス,19
53566,2020-05-20,ラオス,19
53567,2020-05-21,ラオス,19
53568,2020-05-22,ラオス,19
53569,2020-05-23,ラオス,19
53570,2020-05-24,ラオス,19
53571,2020-05-25,ラオス,19
53572,2020-05-26,ラオス,19
53573,2020-05-27,ラオス,19
53574,2020-05-28,ラオス,19
53575,2020-05-29,ラオス,19
53576,2020-05-30,ラオス,19
53577,2020-05-31,ラオス,19
53578,2020-06-01,ラオス,19
53579,2020-06-02,ラオス,19
53580,2020-06-03,ラオス,19
53581,2020-06-04,ラオス,19
53582,2020-06-05,ラオス,19
53583,2020-06-06,ラオス,19
53584,2020-06-07,ラオス,19
53585,2020-06-08,ラオス,19
53586,2020-06-09,ラオス,19
53587,2020-06-10,ラオス,19
53588,2020-06-11,ラオス,19
53589,2020-06-12,ラオス,19
53590,2020-06-13,ラオス,19
53591,2020-06-14,ラオス,19
53592,2020-06-15,ラオス,19
53593,2020-06-16,ラオス,19
53594,2020-06-17,ラオス,19
53595,2020-06-18,ラオス,19
53596,2020-06-19,ラオス,19
53597,2020-06-20,ラオス,19
53598,2020-06-21,ラオス,19
53599,2020-06-22,ラオス,19
53600,2020-06-23,ラオス,19
53601,2020-06-24,ラオス,19
53602,2020-06-25,ラオス,19
53603,2020-06-26,ラオス,19
53604,2020-06-27,ラオス,19
53605,2020-06-28,ラオス,19
53606,2020-06-29,ラオス,19
53607,2020-06-30,ラオス,19
53608,2020-07-01,ラオス,19
53609,2020-07-02,ラオス,19
53610,2020-07-03,ラオス,19
53611,2020-07-04,ラオス,19
53612,2020-07-05,ラオス,19
53613,2020-07-06,ラオス,19
53614,2020-07-07,ラオス,19
53615,2020-07-08,ラオス,19
53616,2020-07-09,ラオス,19
53617,2020-07-10,ラオス,19
53618,2020-07-11,ラオス,19
53619,2020-07-12,ラオス,19
53620,2020-07-13,ラオス,19
53621,2020-07-14,ラオス,19
53622,2020-07-15,ラオス,19
53623,2020-07-16,ラオス,19
53624,2020-07-17,ラオス,19
53625,2020-07-18,ラオス,19
53626,2020-07-19,ラオス,19
53627,2020-07-20,ラオス,19
53628,2020-07-21,ラオス,19
53629,2020-07-22,ラオス,19
53630,2020-07-23,ラオス,19
53631,2020-07-24,ラオス,20
53632,2020-07-25,ラオス,20
53633,2020-07-26,ラオス,20
53634,2020-07-27,ラオス,20
53635,2020-07-28,ラオス,20
53636,2020-07-29,ラオス,20
53637,2020-07-30,ラオス,20
53638,2020-07-31,ラオス,20
53639,2020-08-01,ラオス,20
53640,2020-08-02,ラオス,20
53641,2020-08-03,ラオス,20
53642,2020-08-04,ラオス,20
53643,2020-08-05,ラオス,20
53644,2020-08-06,ラオス,20
53645,2020-08-07,ラオス,20
53646,2020-08-08,ラオス,20
53647,2020-08-09,ラオス,20
53648,2020-08-10,ラオス,20
53649,2020-08-11,ラオス,20
53650,2020-08-12,ラオス,20
53651,2020-08-13,ラオス,20
53652,2020-08-14,ラオス,22
53653,2020-08-15,ラオス,22
53654,2020-08-16,ラオス,22
53655,2020-08-17,ラオス,22
53656,2020-08-18,ラオス,22
53657,2020-08-19,ラオス,22
53658,2020-08-20,ラオス,22
53659,2020-08-21,ラオス,22
53660,2020-08-22,ラオス,22
53661,2020-08-23,ラオス,22
53662,2020-08-24,ラオス,22
53663,2020-08-25,ラオス,22
53664,2020-08-26,ラオス,22
53665,2020-08-27,ラオス,22
53666,2020-08-28,ラオス,22
53667,2020-08-29,ラオス,22
53668,2020-08-30,ラオス,22
53669,2020-08-31,ラオス,22
53670,2020-09-01,ラオス,22
53671,2020-09-02,ラオス,22
53672,2020-09-03,ラオス,22
53673,2020-09-04,ラオス,22
53674,2020-09-05,ラオス,22
53675,2020-09-06,ラオス,22
53676,2020-09-07,ラオス,22
53677,2020-09-08,ラオス,22
53678,2020-09-09,ラオス,22
53679,2020-09-10,ラオス,22
53680,2020-09-11,ラオス,23
53681,2020-09-12,ラオス,23
53682,2020-09-13,ラオス,23
53683,2020-09-14,ラオス,23
53684,2020-09-15,ラオス,23
53685,2020-09-16,ラオス,23
53686,2020-09-17,ラオス,23
53687,2020-09-18,ラオス,23
53688,2020-09-19,ラオス,23
53689,2020-09-20,ラオス,23
53690,2020-09-21,ラオス,23
53691,2020-09-22,ラオス,23
53692,2020-09-23,ラオス,23
53693,2020-09-24,ラオス,23
53694,2020-09-25,ラオス,23
53695,2020-09-26,ラオス,23
53696,2020-09-27,ラオス,23
53697,2020-09-28,ラオス,23
53698,2020-09-29,ラオス,23
53699,2020-09-30,ラオス,23
53700,2020-10-01,ラオス,23
53701,2020-10-02,ラオス,23
53702,2020-10-03,ラオス,23
53703,2020-10-04,ラオス,23
53704,2020-10-05,ラオス,23
53705,2020-10-06,ラオス,23
53706,2020-10-07,ラオス,23
53707,2020-10-08,ラオス,23
53708,2020-10-09,ラオス,23
53709,2020-10-10,ラオス,23
53710,2020-10-11,ラオス,23
53711,2020-10-12,ラオス,23
53712,2020-10-13,ラオス,23
53713,2020-10-14,ラオス,23
53714,2020-10-15,ラオス,23
53715,2020-10-16,ラオス,23
53716,2020-10-17,ラオス,23
53717,2020-10-18,ラオス,23
53718,2020-10-19,ラオス,23
53719,2020-10-20,ラオス,23
53720,2020-10-21,ラオス,24
53721,2020-10-22,ラオス,24
53722,2020-10-23,ラオス,24
53723,2020-10-24,ラオス,24
53724,2020-10-25,ラオス,24
53725,2020-10-26,ラオス,24
53726,2020-10-27,ラオス,24
53727,2020-10-28,ラオス,24
53728,2020-10-29,ラオス,24
53729,2020-10-30,ラオス,24
53730,2020-10-31,ラオス,24
53731,2020-11-01,ラオス,24
53732,2020-11-02,ラオス,24
53733,2020-11-03,ラオス,24
53734,2020-11-04,ラオス,24
53735,2020-11-05,ラオス,24
53736,2020-11-06,ラオス,24
53737,2020-11-07,ラオス,24
53738,2020-11-08,ラオス,24
53739,2020-11-09,ラオス,24
53740,2020-11-10,ラオス,24
53741,2020-11-11,ラオス,24
53742,2020-11-12,ラオス,24
53743,2020-11-13,ラオス,24
53744,2020-11-14,ラオス,24
53745,2020-11-15,ラオス,24
53746,2020-11-16,ラオス,24
53747,2020-11-17,ラオス,25
53748,2020-11-18,ラオス,25
53749,2020-11-19,ラオス,25
53750,2020-11-20,ラオス,25
53751,2020-11-21,ラオス,25
53752,2020-11-22,ラオス,25
53753,2020-11-23,ラオス,39
53754,2020-11-24,ラオス,39
53755,2020-11-25,ラオス,39
53756,2020-11-26,ラオス,39
53757,2020-11-27,ラオス,39
53758,2020-11-28,ラオス,39
53759,2020-11-29,ラオス,39
53760,2020-11-30,ラオス,39
53761,2020-12-01,ラオス,39
53762,2020-12-02,ラオス,39
53763,2020-12-03,ラオス,39
53764,2020-12-04,ラオス,39
53765,2020-12-05,ラオス,39
53766,2020-12-06,ラオス,39
53767,2020-12-07,ラオス,41
53768,2020-12-08,ラオス,41
53769,2020-12-09,ラオス,41
53770,2020-12-10,ラオス,41
53771,2020-12-11,ラオス,41
53772,2020-12-12,ラオス,41
53773,2020-12-13,ラオス,41
53774,2020-12-14,ラオス,41
53775,2020-12-15,ラオス,41
53776,2020-12-16,ラオス,41
53777,2020-12-17,ラオス,41
53778,2020-12-18,ラオス,41
53779,2020-12-19,ラオス,41
53780,2020-12-20,ラオス,41
53781,2020-12-21,ラオス,41
53782,2020-12-22,ラオス,41
53783,2020-12-23,ラオス,41
53784,2020-12-24,ラオス,41
53785,2020-12-25,ラオス,41
53786,2020-12-26,ラオス,41
53787,2020-12-27,ラオス,41
53788,2020-12-28,ラオス,41
53789,2020-12-29,ラオス,41
53790,2020-12-30,ラオス,41
53791,2020-12-31,ラオス,41
53792,2021-01-01,ラオス,41
53793,2021-01-02,ラオス,41
53794,2021-01-03,ラオス,41
53795,2021-01-04,ラオス,41
53796,2021-01-05,ラオス,41
53797,2021-01-06,ラオス,41
53798,2021-01-07,ラオス,41
53799,2021-01-08,ラオス,41
53800,2021-01-09,ラオス,41
53801,2021-01-10,ラオス,41
53802,2021-01-11,ラオス,41
53803,2021-01-12,ラオス,41
53804,2021-01-13,ラオス,41
53805,2021-01-14,ラオス,41
53806,2021-01-15,ラオス,41
53807,2021-01-16,ラオス,41
53808,2021-01-17,ラオス,41
53809,2021-01-18,ラオス,41
53810,2021-01-19,ラオス,41
53811,2021-01-20,ラオス,41
53812,2021-01-21,ラオス,41
53813,2021-01-22,ラオス,41
53814,2021-01-23,ラオス,41
53815,2021-01-24,ラオス,41
53816,2021-01-25,ラオス,44
53817,2021-01-26,ラオス,44
53818,2021-01-27,ラオス,44
53819,2021-01-28,ラオス,44
53820,2021-01-29,ラオス,44
53821,2021-01-30,ラオス,44
53822,2021-01-31,ラオス,44
53823,2021-02-01,ラオス,44
53824,2021-02-02,ラオス,44
53825,2021-02-03,ラオス,45
53826,2021-02-04,ラオス,45
53827,2021-02-05,ラオス,45
53828,2021-02-06,ラオス,45
53829,2021-02-07,ラオス,45
53830,2021-02-08,ラオス,45
53831,2021-02-09,ラオス,45
53832,2021-02-10,ラオス,45
53833,2021-02-11,ラオス,45
53834,2021-02-12,ラオス,45
53835,2021-02-13,ラオス,45
53836,2021-02-14,ラオス,45
53837,2021-02-15,ラオス,45
53838,2021-02-16,ラオス,45
53839,2021-02-17,ラオス,45
53840,2021-02-18,ラオス,45
53841,2021-02-19,ラオス,45
53842,2021-02-20,ラオス,45
53843,2021-02-21,ラオス,45
53844,2021-02-22,ラオス,45
53845,2021-02-23,ラオス,45
53846,2021-02-24,ラオス,45
53847,2021-02-25,ラオス,45
53848,2021-02-26,ラオス,45
53849,2021-02-27,ラオス,45
53850,2021-02-28,ラオス,45
53851,2021-03-01,ラオス,45
53852,2021-03-02,ラオス,45
53853,2021-03-03,ラオス,45
53854,2021-03-04,ラオス,45
53855,2021-03-05,ラオス,47
53856,2021-03-06,ラオス,47
53857,2021-03-07,ラオス,47
53858,2021-03-08,ラオス,47
53859,2021-03-09,ラオス,47
53860,2021-03-10,ラオス,47
53861,2021-03-11,ラオス,48
53862,2021-03-12,ラオス,48
53863,2021-03-13,ラオス,48
53864,2021-03-14,ラオス,48
53865,2021-03-15,ラオス,48
53866,2021-03-16,ラオス,48
53867,2021-03-17,ラオス,49
53868,2021-03-18,ラオス,49
53869,2021-03-19,ラオス,49
53870,2021-03-20,ラオス,49
53871,2021-03-21,ラオス,49
53872,2021-03-22,ラオス,49
53873,2021-03-23,ラオス,49
53874,2021-03-24,ラオス,49
53875,2021-03-25,ラオス,49
53876,2021-03-26,ラオス,49
53877,2021-03-27,ラオス,49
53878,2021-03-28,ラオス,49
53879,2021-03-29,ラオス,49
53880,2021-03-30,ラオス,49
53881,2021-03-31,ラオス,49
53882,2021-04-01,ラオス,49
53883,2021-04-02,ラオス,49
53884,2021-04-03,ラオス,49
53885,2021-04-04,ラオス,49
53886,2021-04-05,ラオス,49
53887,2021-04-06,ラオス,49
53888,2021-04-07,ラオス,49
53889,2021-04-08,ラオス,49
53890,2021-04-09,ラオス,49
53891,2021-04-10,ラオス,49
53892,2021-04-11,ラオス,51
53893,2021-04-12,ラオス,52
53894,2021-04-13,ラオス,52
53895,2021-04-14,ラオス,53
53896,2021-04-15,ラオス,53
53897,2021-04-16,ラオス,54
53898,2021-04-17,ラオス,58
53899,2021-04-18,ラオス,58
53900,2021-04-19,ラオス,58
53901,2021-04-20,ラオス,60
53902,2021-04-21,ラオス,88
53903,2021-04-22,ラオス,94
53904,2021-04-23,ラオス,159
53905,2021-04-24,ラオス,247
53906,2021-04-25,ラオス,323
53907,2021-04-26,ラオス,436
53908,2021-04-27,ラオス,511
53909,2021-04-28,ラオス,604
53910,2021-04-29,ラオス,672
53911,2021-04-30,ラオス,757
53912,2021-05-01,ラオス,821
53913,2021-05-02,ラオス,933
53914,2021-05-03,ラオス,966
53915,2021-05-04,ラオス,1026
53916,2021-05-05,ラオス,1072
53917,2021-05-06,ラオス,1177
53918,2021-05-07,ラオス,1205
53919,2021-05-08,ラオス,1233
53920,2021-05-09,ラオス,1302
53921,2021-05-10,ラオス,1327
53922,2021-05-11,ラオス,1362
53923,2021-05-12,ラオス,1417
53924,2021-05-13,ラオス,1482
53925,2021-05-14,ラオス,1498
53926,2021-05-15,ラオス,1570
53927,2021-05-16,ラオス,1591
53928,2021-05-17,ラオス,1638
53929,2021-05-18,ラオス,1687
53930,2021-05-19,ラオス,1737
53931,2021-05-20,ラオス,1751
53932,2021-05-21,ラオス,1763
53933,2021-05-22,ラオス,1782
53934,2021-05-23,ラオス,1801
53935,2021-05-24,ラオス,1822
53936,2021-05-25,ラオス,1878
53937,2021-05-26,ラオス,1883
53938,2021-05-27,ラオス,1895
53939,2021-05-28,ラオス,1905
53940,2021-05-29,ラオス,1908
53941,2021-05-30,ラオス,1911
53942,2021-05-31,ラオス,1912
53943,2021-06-01,ラオス,1929
53944,2021-06-02,ラオス,1934
53945,2021-06-03,ラオス,1943
53946,2021-06-04,ラオス,1952
53947,2021-06-05,ラオス,1957
53948,2021-06-06,ラオス,1963
53949,2021-06-07,ラオス,1968
53950,2021-06-08,ラオス,1970
53951,2021-06-09,ラオス,1971
53952,2021-06-10,ラオス,1975
53953,2021-06-11,ラオス,1979
53954,2021-06-12,ラオス,1990
53955,2021-06-13,ラオス,1996
53956,2021-06-14,ラオス,2010
53957,2021-06-15,ラオス,2025
53958,2021-06-16,ラオス,2033
53959,2021-06-17,ラオス,2034
53960,2021-06-18,ラオス,2047
53961,2021-06-19,ラオス,2050
53962,2021-06-20,ラオス,2053
53963,2021-06-21,ラオス,2054
53964,2021-06-22,ラオス,2067
53965,2021-06-23,ラオス,2076
53966,2021-06-24,ラオス,2080
53967,2021-06-25,ラオス,2094
53968,2021-06-26,ラオス,2100
53969,2021-06-27,ラオス,2110
53970,2021-06-28,ラオス,2110
53971,2021-06-29,ラオス,2110
53972,2021-06-30,ラオス,2121
53973,2021-07-01,ラオス,2144
53974,2021-07-02,ラオス,2176
53975,2021-07-03,ラオス,2213
53976,2021-07-04,ラオス,2244
53977,2021-07-05,ラオス,2300
53978,2021-07-06,ラオス,2356
53979,2021-07-07,ラオス,2400
53980,2021-07-08,ラオス,2469
53981,2021-07-09,ラオス,2537
53982,2021-07-10,ラオス,2630
53983,2021-07-11,ラオス,2719
53984,2021-07-12,ラオス,2825
53985,2021-07-13,ラオス,2901
53986,2021-07-14,ラオス,2976
53987,2021-07-15,ラオス,3092
53988,2021-07-16,ラオス,3187
53989,2021-07-17,ラオス,3295
53990,2021-07-18,ラオス,3426
53991,2021-07-19,ラオス,3540
53992,2021-07-20,ラオス,3710
53993,2021-07-21,ラオス,3863
53994,2021-07-22,ラオス,4119
53995,2021-07-23,ラオス,4342
53996,2021-07-24,ラオス,4620
53997,2021-07-25,ラオス,4762
